Annotator1	Annotator2	Resolve1&2	Paragraph
E0			    • Drug Transporters Indicted Following Largest Methamphetamine Sei:.ure in the U.S. On November 12. 1996, 11 defendants were indicted in the District of New Mexico, following lhe February 1995 seizure of almost 700  pounds of  metharnphctamine and  200  pounds of  marijuana. Two of 1he defend ants, Hcc1or Barron-Ramirez and Chicho, are charged as principal adrrtinistralors of :1 con1inuing criminal enterprise, the drug kingpin statute thal is resen ·ed for 1he highest echelon of par­ ticipants wi1hin a drug 1rafficking organiza tion. The methamphe1aminc and mariju::ma . which origi­ nated in Juarez. Mexico, had been  packed  in10  molded  fiberglass eonlaincrs  and  loaded  inlo the trail­ er a1 a warehouse in El Paso. and was being transponed 10 Chicago. This OCDETF invesligation was conducted by agenlS of the DEA and U.S. Cus1om. Service, as pan of the Southwesl Border lni1iali \'e.
E0			    • Chemical 5,iles Company Owner Sente11ced for lllicir Sule of Mcrhamphctami11e Precursor Chemicals. On September 17. 1996 . in 1he'Wcs1em Districl of Texas. Hec1or Dominguez was sen- 1enced 10 a signific::m1 term of imprisonment for possessing with intent 10 distribute '.!5 kilograms oi phenylacelic acid, a precursor chemical used in the produc1ion oi methamphetamine. Domingu z. an 011..ner of a small chemical sales comp:my in El Pas,o was arrested as he al!emptcd 10 sell 1he pheny­ lacelic acid 10 a DEA inform::ml.
E0			    • Largest Methti.mphetamine Trafficking Organization in Sou.rhea.sum New Mexico Taken Down. On July 17, 1996. in 1he Dis1ric1 of New Mexico, 26 individuals were charged in a 28-counl indicunem alleging a conspiracy to possess with intent to distribute methamphetamine and related fireanns charges, as well as forfeiture allegations against three pieces of land valued at more than $8,000,000. The principal administrator of this organization and several of his family members were engaged in operating a continuing criminal enterprise. The organization, centered in Roswell, New Mexico, was responsible for transporting 500 pounds of methamphetamine from California to New Mexico. This OCDETF investigation was conducted by law enforcement agents from DEA, FBI, U.S. Marshals Service, New Mexico State Police, Roswell Police Department. and Artesia Police Department.
E0			    D. Joint Task Force and Working Group Efforts.
E0			. In accordance with the Administration's goals of maintaining an open dialogue on methamphetamine concerns, several work..ing groups and task forces have been established to share information and db,cuss pending issues. Following a California-wide methamphetamine strategy meeting sponsored by DEA and BNE in May 1996 in Sacramento, California, a work..ing group of local. state, and federal investigato and prosecutors (Precursor Committee) was established to improve strategy against and prosecution of rogue precur.;or chemical supplier.;. The working group has already produced an investigation strategy which has been used as a guide around the state and in national training effons. In addition. Lhe group, work..ing with DEA and BNE Headquarters, has spearheaded a number of policy changes within the agencies to increase the likelihood of success in precursor prosecu1ions.
E0			. ln addition, the Precursor Comrniuee. chaired by the U.S. Attorney for 1he Southern Distric1 of California, and with lhe panicip.ition of Lhe other U.S. Anorney's Offices throughout California, has gener­ ated a target list of 1he largest precursor violators. Currently. there are a number of muhi-disui.ct investiga­ tions against these violacors who are located both within and oulside of California. The Committee meets regularly to coordinate investigations and share intelligence information with state and local entities.
E0			. In coordination with DEA Headquaners, the Precursor Committee has also begun a campaign to have legitimate chain drug and warehouse stores voluntarily restrict the availability of products that can be diverted to manufacture methamphetamine. Beginning in February 1997, Wal-Man. the nation·s largest retail chain. announced that it would voluntarily limit sales of pseudoephedrine, phenylpropanolamine and ephedrine.
E0			. As pan of the Precursor Committee. a California Prosecutors Working Group has been fanned. consist­ ing of Assistant U.S. Attorneys (AUSAs) from the four California districts and deputies from selected District Anorneys and the Attorney General's Office around the state. This group has already generated a number of reference guides co assist investigators. In addition. they arc jointly researching and addressing key legal issues which affect precursor prosecutions. so that a common approach to various proof and search and seizure issues may be taken throughout the state.
E0			" The U.S. Attorney's Offices throughout the OCDETF Sou1hwes1 Region have each designated an experienced AUSA to panicipate in a·methamphetamine working group. These melh.amphet:::trnine contacts conduct monthly 1eleconferenccs to share information regarding methamphetamine trends in tht! districts and to coordinate ongoing in\'estigations of rorue chemical companies. The Southwest Border metham­ phe1amine contacts group aho generated a re[!""ional reference guide to be di uibuted co investigaiors and prosecutor.; throughout the Southwest and is nov, coordinating  training sessions in the same reg io n.  Th.: San Diego County Methamphetamine Strike Force, composed of community leaders from 70 federal. state , and local agencies from law enforceme nt, health services, state couns. and drug treatment centers. has developed an action plan in the areas of interdiction, prevention, intervention, and treatment."
E0			 DOJ has worked to launch the Methamphetamine lnteragency Task Force, to ex.amine the best ways to reduce demand of methamphetamine, as required by the Act. Thb Task Force  will  bring together cxpem from all over the country to design. impleme nt. and evaluate the education. prevention. and treatment prac­ tices and strategies of the Federal government with respect to methamphetamine and other synthetic stimu­ lants.
E0			    E. Training. >::­ :<: cc ::; ::; u
E0			The Administration believes that the unique sensitivities surrounding the methamphetamine probkm W31Tant special training and awareness. In addition. DOJ's Advocacy Institute and Office of Legal Education have developed and offered a course on methamphetamine prosecutions . This course covered the operations of methamphetarnine laboratory. distribution patterns of methamphetaminc, search and seizure issues, precur.;or chemicals regulations. pro-active investigations, and prosccutive strategies. Training sessions continue to be arranged by  the  U.S. Attorneys  from  the Southern  District of California and the District of Nebraska to coordinate and share techniques and lessons learned with prosecutors in the Midwest districts .
E0			In addition . DEA has nearly doubled the number of clandestin.: laboratory ceniftcation training schools offered to state and local law enforcement from seven in FY 1996 to 13 in FY 1997 and established tv.·o remote training sites in San Diego and Kansas City. These schools will pro\'ide training  for 520 local oiii­ cers this year.
E0			Funhermore, DEA is reviewing the possibility of providing additional chemical hazards training for law enforcement agents. especially in  light  of the toxic and  incendiary  risks involv ed.  For  instance, in  March 19 97. a DEA Special Agent in Blackbum. Missouri inhaled some dangerous acidic fumes in a raid on a clandestine methamphet.amine laboratory. The agent suffered some minor bums to the nostril area and was taken to the hospital for treatment.
E0			"DEA also has funded a 24-hour mc1hamphc1aminc telephone number in il5 San Diego Field Division 10 provide law enforcement. treatment. and preven ti,·e services 10 San  Diego County at no cost.  DEA ha, joined forces with organizations - such as the Partnership for a Drug Free Ame rica and other cnu ues rep­ resenting prevent ion, law enforcement. treatment, and medical professional s - to pro vi de infom1ation and lectures on substance abuse to communities throughout the United States. DEA's Operation VELOCITY is producing a \'idemape production to educate law enforcement offic.:rs on som<"" oi the. chemical hazards oi clandestine laboratory investigations  .  Clandestine  lahoratory  awareness  posters ar.:  heing distributed  to stat and local clandestine laboratory enforcement teams throughout the United States."
E0			    IV. International Efforts.
E0			 Mexico-based organizations are now lhe predominant force behind mc1hamphel.lmine and precursor chemicals rr.afficlc.ing. The Adminisl.J'ation has been advising and training our foreign counlerparts - particu­ larly in Mexico - on ways to curb methamphctamine r.rafficlcing. as well  as  precursor chemical  smuggling and diversion. Funher, the Administration has  been augmenting  the  role  of  the existing  U.S.-Mexico work.ing group on precursor chemicals. which  oversees the training  of Mexican officials  and the  mechanics  of the exchange of chemical information with Mexico .
E0			 Indeed, we are seeing some modest successes in  Mexico. In  1996 ,  Mexican  law enforcement  authori­ ties seized more than a ton of  precursor chemicals - an  unprecedented  action .  The  Mexican  Government has also promulgated regulations restricting the number of  pons  through  which  precursor chemicals  may enter their country. The DEA's Office of Diversion Control has established an  automated  process for noti­ fying the relevant Mexican authority of each impending U.S. expon of selected chemicals to Mexico .
E0			 DEA has also provided substantial training to Mexican law enforcement authorities. In January  1997. DEA provided a thrce•day I.J'aining program in Mexico City to the Mexican government officials who arc responsible for chemical diversion in\'estigations. In  December  I 996, the  DEA  Mexico  City Country Office similarly a three•day seminar on the conl.J'OI of precursor and essential chemicals . These seminars included courses on chemical identification, safety equipment, and raid planning, among other topics .
E0			    V. Demand Reduction Efforts.
E0			    A. Educa..rion and Pre•ention.
E0			The Administration continues to stress the need for public awareness with respect to the methamphcta­ mine threat. All segments of our society - including law enforcement, teachers, judges. social workers . and public health officials - should learn about the hazards posed by this drug and should proclaim its dangers to America's youth.
E0			Two mcthamphetaminc conferences have been scheduled to assess progress and solicit input from the State s for revision of the National Methamphctamine Strategy. The first, a western regional conferen.:e. was held on January 12-13, 1997 in San Francisco, California . This Conference was co-hosted by Senator Feinstein and ONDCP, and 0\'er 160 persons participated from six states. The second Conference will take place on May 28-30, 1997 in Omaha. Nebraska and will be co•hosted by Senator Kcrrey and OJl:DCP.
E0			These Conferences bring together policy makers. researchers. public interest groups. law enforcement_ treatment . and pr.: \'ent ion specialists to share information, increase undemanding. and m.ike recommend3 - tions on improving the nation 's stracegic response to this growing problem . The Atto rney General. Director of ONDCP. DEA Administracor. Director of NIJ. and the Director of the National Institute of Drug Abuse (NIDA) will address the National Conference in Omaha . These Conferences build upon the Administration's efion lo educate the American public about the mechamphctaminc threat.
E0			CoUtction Of Data.
E0			 NIJ's DUF program has been so successful in gathering  imponant  drug  use data  and  information  that 1he Administration has decided to expand  the  program  more than  three  fold -  from  23 sites 10 75 sires - by fiscal year 2000. and i1 will be renamed Arrestee Drug Abuse Monitoring (ADAM). ADAM will estab• lish a unique capacity lo collecl and  distribuie  reliable  data about ongoing  and emerging  drug use trends and crime patterns on a timely basis; it has received the s1rong suppon  from NIDA and  DEA.  ADAM  will be especially useful in developing effective national - as well as local - policies. and ii will institute an ou1reach program to gather additional  data from a targeted  population, ini1ia1e local coordinating councils to assist in the selection of outreach sites. and re•design data gathering methodology to reflect a broader population base and 10 better sample arrestee drug use and crime pauems .
E0			 The Administration's Operation Drug TEST is being implemented wi1h the Administrative Office of the United States Couns . Twenty.[ive federal dis1ricts have agreed to test arrestees for drug use - in most cases. prior to the arrestee·s li t appearance before a judicial officer. The Adminis1ra1ion hopes to expand thjs drug-testing. sanctions, and 1reatment program in an additional 25 districts in 1998.
E0			    B. Tuatmentfor Methamphetamine Abuse.
E0			Adminis1ration personnel are continuing 10 work with medical researchers and ueatmcnt practitioners to study whether there are  any  unique  behaviors of  methamphetamine abusers and special  measures that should be undenaken to restrain, but not funher injure, the user during arrest. Government officials have panicipated in public health conferences 10 determine the direction that medical  and scientific  research should take lo study the physical and chemical effects of methamphetamine, medical complications associ­ a1ed with its abuse. and 1Ieatmen1 and prevention methods.
E0			The Substance Abuse and Mental Health Services Administration (SAMHSA) held a conference in June 1996 10 study the sequelae of methamphe1amine abuse with implications for prevention , treatment. and research. The conforence included participants from the National Institutes of Heahh (l'-IH). DOJ. and ONDCP. a, well as a number of expens in lhe areas of research, treatment. and prevention.
E0			"NIDA held a conference entitled ""Methamphetamine:  Abuse , Treatment,  and  Preve ntion.""  on December 2·3. 1996 in San Francisco. This regional meeting brought together scientists. practitioners , and community leaders to discuss whal is known about merhamphet:unine abuse and addiction in the western United S tates and how to improve the response to this growing problem. The panicipanrs reviewed  the current state of epidemiology. basic research. prevention. consequences, and treatment. Additiona lly. KIDA continues to conduct research to dc,·elop specific treatment protocols, although research shov,.s that general psychosocia l and behavioral treatment effectively reduces drug use ."
E0			NIDA and other research has dramatically increased our knowledge ahout the neur.il basis ior psychus1imulam drugs (including melhamphetamine) and the neurotoxic psychostimulant methampheta• mine and related drugs. !\IDA currently suppons $20 million in research annually to understand the epi­ demiology of mcthamphetaminc use. its mechanism of action and effects ,10 brain iunctions. behavioral consequence s of mcthamphetarnine . anti ireatment anti prevention implications and approache s.
E0			With funding from SA.MHSA. a  group in somhern  California  has reponed 1hat  lhere is a measurable response of methamphetarnine users to psychosocial interventions, and  Lhat  the general  Lreatment  experience. as reflected by the auendance at therapeutic sessions. breaks in u-eatment panicipation, and total treatmcnl received, docs not differ significantly between methamphe1arnine and cocaine user...  A pilot  follow-up study  is in progress.
E0			Funhermore, SAMHSA  has a major proposals to investigate  the implications of  methamphetamine abuse.    It will evaluate the effects of methamphetamine on pregnancy and  post-natal development.  The  propo ed project will examine, retrospectively. the association of melha.mpheumine use during pregnancy  with the medical and developmental consequences found among two cohons of pre-natally metharnphetantine--exposed children born in 1989 and 1990.
E0			These effons are impon.ant because they will facilitate our understanding of how the behavior of methamphetarnine users may endanger themselves, others in the home or the immediate community, and Jaw enforcement  personnel.  Greater knowledge about  the characteristics of  melhampheumine users and  the ability to identify them is impon.ant because invesligative and prosecutive decisions may be affected if a defendant. .i witness. or an informant has a drug abuse problem.
E0			    VI. Successful Initial Data Regarding Administration's Efforts.
E0			 The Administration believes thal ilS vigorous effons have led to a moderation in the trend of methamphetamine Lrnffick.ing and abuse, based upon the same statistical criteria  previously  used.  The  preliminary  data from NIJ's 1996 Drug Use Forecasting figures show that in eight western cities (Dallas, Denver, Los Angeles, Omaha, Phoenix, Ponland, San Diego, and San Jose), methamphetamine use declined between 7 and 52.
E0			percent from 1995 figures. The only city that showed an increase in methamphe1amine use was San Antonio, which rose from 1.5 percent in 1995 to 2.1 percent  in  1996.  In the remaining  14 cities panicipating  m  the DUF program (Miami. Cleveland, New Orleans. Chicago. District of Columbia, Fl. Lauderdale, Detroit. 1anhattan. Birmingham, HouslOn. St. Loui . Indianapolis, Allanta, and Philadelphia). fewer than  I% of arres1ees 1es1ed positive for metha.mpetaminc. 1n keeping with trends of recent year . the 1996 DUF figures show tha1 adult femaJe arres1ees u  metharnphetamine mo  than male arrestees. and  white arres1ee!> coniin ucd to use ntcthamphetamine in greater percentages than African-American and Hispanic arrt!slees.
E0			National Institute of Justice Drug Use Forecasting 1995-1996 Comparison 1995 (%) 1996 (%) San Dieao 37.1 29.9 Phoenix 21.9 12.2 Portland, OR 18.7 12.4 San Jose 18.5 14.8 Omaha 8.1 4.3 LosAnneles 7.5 7.0 Denver 3.8 2.2 San Antonio 1.5 2.1
E0			 Nevertheless, our continued effons must remain vigilant and should be fonified. We must be cautious not to relax our vigorous efforts. because our goals and objectives have not yet been accomplished. We need to continue a comprehensive assaull against the dangers associao=d with methamphetamine produc­ tion. distribution, trafficking, and abuse.
E0			    VII. Increased Resources Requested.
E0			To demonstrate the Administration's continued effons to combat the methamphe1am.ine problem, it has requested additional resources be devoted to the threat.
E0			A significant portion of the methamphetamine trafficking is occurring along the Southwest border. As part of the Administration's Southwest Border Initiative (SWBI), many DOJ components received signifi­ cant resource enhancemems in fiscal year 1997. 'Ibe SWBI targets trafficking groups that manufacture and distribute methamphetamine as well as other drugs. In the Administration's fiscal year 1998 request, the U.S. Attorneys, DEA, and FBI are seeking a total of 3.59 positions (146 agenb and 41 attorneys) and S46.8 million as part of the SWBI.  Much of these resources will be used to assis1 in combatting the trafficking  of methamphetamine.
E0			The rise in methamphetamine trafficking has also caused an increased caseload for the U.S. Attorneys. and in response, the Administration's fiscal year 1998 request for U.S. Attorneys includes an enhancement of 56 positions (37 attorneys) and $5,161,000 for its Narcotic and Dangerous Drug program. In addition,  the Administration is seeking three additional DOJ Criminal Division attorney positions in fiscal year 1998 10 increase its ability to coordinate the SWBI from headquaners. These fX>Sitions will supfX)rt the Attorney General's goal to achieve enhanced centralized  management of the investigations and prosecutions related to the large-scale, multi-district methamphctamine ca-.cs. With respect lo DEA. the fiscal year 1998 budget rcques1 include:. an increase of7-i fX)Sitions t60 agents) and SI I. I million in resources IO fund a comprehensive approach to combat methamphetamine 1rafficking. The FBI is focusing on identifying the most significant Mexican manufactun:rs and distribu­ tors of methamphetamine and targeting 1hc command and control individuals of lhesc Or-£anizations. including key distribution networks in small and medium-sized U.S. cornmunilies. In addition, 1he FBI is focusing its resources on methamphetamine distribu1ion element!> located in problem areas, such a.s Omaha, Nebraska, St. Louis, Missouri, and Jackson, Tennessee.
E0			    VIII. Conclusion.
E0			 The Adminis1ration is dedicated to continuing its efforts to stop the spread of methamphetamine traf­ ficking and abuse in 1his country. Curbing the lide of methamphetamine from abroad. stemming its east­ ward march, and punishing those who traffic in this pernicious poison are all part of our effons. We are making a no1iceable difference, and methamphetamine usage is beginning to drop almosl everywhere in the country, as the Drug Use Forecasting numbers so vividly show.
E0			  While we are taking steps in the right direction, we cannol  become complacent.  We must remain strong  in our commitmenl to fight 1his  menace until  we have completely eliminated  it from sociely,  Life sen­ tences for major u-affickers are entirely appropriate. Companies which facilitate these crime!> must be pun­ ished as well.
E0			" We have begun to tum the tide on methamphetamine abuse and uafficking, and we must maintain our vigilance if we are to completely vanquish this threat. ""     • ""Idrugsumm.qa3 Page 1JI .,;.,.,u- 14, 'Eqwr"
