Annotator1	Annotator2	Resolve1&2	Paragraph
D0	D0	D0	Of these 6.21 million families there were 3.68 million families with at least some children under age 6. Looking at just those families with some children under age 6 1.18 million (32%) have total family incomes below $25,000 and 1.81 million (49%) have total family income below $35,000.
D0	D0	D0	Families with Children under 18  Husband Worked/Wife did not work 6,210,000  Total Family Income less than $25,000 1,724,000 (28%)  Total Family Income less than $35,000 2,749,000 (44%)
D0	D0	D0	Families with some/all children under 6 Husband Worked/Wife did not work 3,683,000 Total Family Income less than $25,000 1,179,000 (32%) Total Family Income less than $35,000 1,814,000 (49%) less than $35,000 (44%) (49%)
T0	T0	T0	Record Type: Record To: Elena Kagan/OPD/EOP, Jennifer L. Klein/OPD/EOP, Nicole R. Rabner/WHO/EOP cc: Subject: HOUSE SAYS STAY-AT-HOME MOMS NEEDS CHILD CARE HELP, TOO fyi -- Forwarded by Neera Tanden/WHO/EOP on 02/11 /98 07:53 PM
T0	T0	T0	Russell W. Horwitz 02/11 /98 07:49:25 PM ~ Record Type: Record To: Neera Tanden/WHO/EOP cc: Subject: HOUSE SAYS STAY-AT-HOME MOMS NEEDS CHILD CARE HELP, TOO Forwarded by Russell W. Horwitz/OPD/EOP on 02/11/98 07:49 PM
T0	T0	T0	SIEWERT_J @ A1 02/11/98 07:38:00 PM Record Type: Record To: Bruce N. Reed, Russell W. Horwitz, Charles R. Marr  Cc: Subject: HOUSE SAYS STAY-AT-HOME MOMS NEEDS CHILD CARE HELP, TOO
D0	D0	D0	WASHINGTON (AP) The House declared Wednesday that any child care initiative must not ignore stay-at-home parents, writing the GOP strategy on this election-year issue onto the record.
D0	D0	D0	Democrats went along with the nonbinding resolution, which passed without dissent, though they complained that it said nothing about working parents who cannot afford to forgo a second income.
D0	D0	D0	President Clinton's $21.7 billion, five-year child care initiative proposes tax credits and subsidies to help parents pay child care bills, but it does nothing for stay-at-home parents.
D0	D0	D0	"“Federal child care policy should no longer discriminate against stay-at-home parents,"" said Rep. William Goodling, R-Pa., chairman of the Education and the Workforce Committee. “They make big sacrifices if they stay at home in order to rear their children. It's time we recognize those sacrifices."""
D0	D0	D0	Democrats complained that the resolution was sped to the House floor, skipping a vote in committee where they might have amended it to include other child care priorities. They accused Republicans of setting up a false choice between parents who stay at home and those who work.
D0	D0	D0	"“I regret that this resolution has chosen to focus on one group of parents,"" said Rep. Rosa Delauro, D-Conn."
D0	D0	D0	The resolution did not advocate any particular policy. Some Republicans have suggested that stay-at-home parents might qualify for the dependent-care tax credit, which now is available only to parents who pay for child care. Other Republicans have suggested an across-the-board tax cut that would give all families more money to spend as they see fit.
D0	D0	D0	Generally, plans to help stay-at-home moms rely on tax breaks. That won't help the lower-income families, who generally owe no taxes, says Donna Shalala, the secretary of health and human services.
T0	T0	T0	APNP-02-11-98 1934EST
T0	T0	T0	Cynthia A. Rice 12/02/97 09:45:30 PM Record Type: Record To: See the distribution list at the bottom of this message cc: Diana Fortuna/OPD/EOP, Andrea Kane/OPD/EOP Subject: A few thoughts on today's child care meeting
D0	D0	D0	Oh what fun I have been missing! That meeting made the TANF reg look easy .... A few thoughts to follow on all your real work:
D0	D1	D1	"Welfare vs Working Poor Families I was a bit puzzled, as I think you were, by the dicotomy some were drawing between ""welfare families"" and ""low-income working families.” First, welfare families who need child care are working families (or they are at least preparing for work). Second, many low income women cycle on and off of welfare, using welfare as a form of unemployment insurance -- there is no bright line between the populations."
D1	D1	D1	I think the key questions we should ask ourselves are: Do we want states to treat two mothers making $12,000 a year differently because one used to be on welfare and one did not? I think we do not -- we want to encourage states to develop seamless child care systems that focus on incomes, not categories. In that case. what is the best way to encourage states to develop seamless systems? I think it is not by setting benchmarks or other rules which encourage the new funds to be used for the not-formerly-on-welfare working poor to counterbalance current practice of focusing dollars on former welfare recipients.  I think it is by providing funds for states to raise their eligibility criteria to include more low-income families.
D1	D1	D1	"We do not need new targetting of the block grant in order to have a proposal which helps moderate income working families. Even without new targetting. we can talk about any expansion of the child care and development block grant as “child care for hard working minimum wage families"" or ""low income families making less than $24,00 a year”and we can describe the tax credits as help for the “middle class families earning between $24,000 and $59,000."""
D1	D0	D1	So count me as a vote against benchmarking!
D1	D1	D1	Stay at Home Parents Regarding stay-at-home parents, I will admit I am completely unschooled in this issue. I do think we will be able to argue that we are helping stay-at-home parents through the $500 per child tax credit. I do also think, as I think you do, that an additional proposal here would be very helpful. I think such a proposal should focus on parents who stay home for more than 6-24 weeks. Thus, I would like to see something like the demonstration project idea, which would provide funds to community and religious groups (including the latter would be helpful) who provide support and assistance to stay-at-home parents, by offering parenting classes or hotlines, play groups, two hour “relief” or “emergency” child care, or which distribute materials to new parents (I though Barry’s idea of promoting connections to WIC was promising).
D1	D1	D1	"In fact maybe the quality fund should have two parts 1) to promote Smart Start-like local efforts to improve the quality of formal child care and 2) to promote local efforts to assist stay-at-home parents. This would allow local organizations to provide culturally-sensitive programs for parents of particularly ethnicities, which the Hispanic caucus encouraged us to do. In fact, in my in-box is the new issue of Univ of Wisconsin Institute on Poverty magazine which highlights an evaluation of a program called Avance that has worked with low-income Hispanic infants and their families in San Antonio since 1973 which has the explicit goal of ""helping mothers become better teachers of their children."" The evaluation found ""positive and significant differences between participant and control mothers on three measures of teaching effectiveness."" I can fax you a copy if you like (it's only one page)."
T0	T0	T0	Message Sent To: Elena Kagan/OPD/EOP Jennifer L. Klein/OPD/EOP Nicole R. Rabner/WHO/EOP Neera Tanden/WHO/EOP Laura Emmett/WHO/EOP
T0	T0	T0	SOCIAL SECURITY Office of the Commissioner April 25, 1997 MEMORANDUM TO: Bruce Reed Assistant to the President for Domestic Policy SUBJECT: Proposed Legislation Regarding Nazi War criminals
D1	D1	D1	I must convey to you in the strongest possible terms that we should proceed to introduce  legislation that will deny Social Security benefits to all Nazi war criminals who are denaturalized · on the basis of having participated in Nazi persecution. Currently, Nazi war criminals who have  been denaturalized, but flee prior to the issuance of a final order of deportation, may continue to  collect Social Security benefits. The Social Security Administration (SSA) and the Department of  Justice staff have drafted corrective legislation. Such legislation should go forward without delay.
D1	D1	D1	While some groups have contended that such legislation could complicate the Government's ability to track down and successfully prosecute Nazi war criminals in this country, I find that contention difficult to accept. The federal government must pursue denaturalization and deportation against Nazi war criminals without any reference to whether or not they should receive Social Security benefits. Social Security benefits cannot, and should not, be used as a bargaining tool.
D1	D1	D1	The cruelest of ironies is the fact that, come August, SSA could be denying SSI benefits to legal immigrant Holocaust survivors while at the same time paying Social Security benefits to their Nazi tormentors.
D0	D0	D0	I would respectfully request that we meet to discuss this issue as soon as possible. Please contact my office at 202-358-6000 to set up an appointment
T0	T0	T0	Sincerely, John J. Callahan Acting Commissioner Social Security Administration SOCIAL SECURITY ADMINISTRATION WASHINGTON DC 20254
D0	D0	D0	FACT SHEET.   SOCIAL SECURITY BENEFITS AND NAZI WAR CRIMINALS
D0	D1	D1	Current Law and Policy • Current policy is to remove Nazi war criminals from the U.S. and to deny them Social Security benefits. There is, however, a loophole under current law.
D0	D1	D1	• Since the 1980's, the law has provided that Social Security benefits must be cut off when a final order of deportation is issued against an individual because that individual engaged in Nazi persecution or genocide. This provision of Social Security law is specifically for Nazi war criminals and provides for an earlier cut off than for other deportees, whose benefits are not cut off until they are actually deported.
D0	D1	D1	• Of the 31 living Nazi war criminals who were eligible for Social Security benefits and who have left the United States, only 10 have lost benefits because of the Nazi war criminal provision in current Social Security law. SSA found other grounds to cut off benefits to two additional Nazi war criminals, but they could return to the Social Security rolls.
D0	D1	D1	• As of March 15, 1997, 18 Nazi war criminals (almost 2/3) were being paid Social Security benefits. In addition, I Nazi war criminal was eligible, but was temporarily not in pay status on March 15 because he was suspended based on the erroneous information that a final order of deportation had, in fact, been issued.
D0	D1	D1	• These individuals escaped the Nazi war criminal provision in current Social Security law because DOJ did not, or could not, get a final order of deportation. Some of these individuals fled before DOJ could act. Others left without a final order of deportation after having reached settlement agreements with DOJ's Office of Special Investigations.
D0	D1	D1	• The operation of current law results in the U.S. taxpayers subsidizing the retirement of many Nazi war criminals, contrary to the policy that they not receive Social Security benefits.
D1	D1	D1	• DOJ and SSA have been meeting over a period of several months. Both agencies have concluded that the result under current law is inappropriate and that current law concerning receipt of Social Security benefits by Nazi war criminals needs to be strengthened. The agencies have developed a legislative proposal.
D1	D1	D1	Proposal  • DOJ and SSA propose that Social Security benefits be cut off when a federal court denaturalizes someone on the grounds that the person engaged in Nazi persecution. This is an earlier point in time than under current law. This proposal would cut off benefits of those who leave the U.S. before an order of deportation is issued, as well as those who attempt to stay in the U.S. by fighting an order of deportation.
T0	T0	T0	Stephen C. Warnath Record Type: Record To: Elena Kagan/OPO/EOP cc: Subject: SSA benefits and Nazi War Criminals
D0	D0	D0	I held the meeting yesterday with the DOJ, SSA, Neal Sher, former head of DOJ's OSI and representing the American Gathering of Holocaust Survivors, and Doug Bloomfield, representing the World Jewish Congress & World Jewish Restitution Organization. Counsel's Office (Dawn), Public Liaison (Jay Footlik) and 0MB (Melinda Haskins & Richard Green) also attended.
D0	D1	D1	In summary, Messrs. Sher and Bloomfield presented a passionate argument that SSA's proposal will hurt prosecutions of Nazi war criminals. They want the status quo left alone and for SSA not to introduce its legislative proposal. They presented the argument that I outlined for you earlier: They deeply believe that some judges will act more sympathetically toward old men who were Nazis if they can argue that not only is the government trying to strip them of their citizenship, but the government is also impoverishing them while they are trying to defend their rights during the judicial process. They think that a single bad outcome in a case could have farreaching implications for other cases. They admit that it is impossible to accurately predict what judges may in fact do, but they hold the view with absolute conviction that this will hurt prosecutions.
D1	D1	D1	"Obviously, everyone in attendance agreed that we shared the objective of not wanting to do anything to compromise prosecutions of Nazis. SSA and DOJ explained how they engaged in interagency discussions to reach what they jointly view as a proposal that properly balances SSA's concern about ""subsidizing the retirement of Nazis"" with enforcement concerns. It is important to note that DOJ concedes that there remains some possible enforcement implications, but again, they believe that this proposal is an appropriate balancing of policy objectives."
D1	D1	D1	In my follow-up with the White House attendees at the meeting, we agree that the specific enforcement concern depends on predictions on what judges may or may not do and therefore does not sound fully compelling EXCEPT that it is impossible to ignore who is raising the concern. These individuals are representatives of those who are the most concerned about and the most effected by this proposal. It gains us very little to close this SSA loophole if taking that action is decried in the strongest possible terms by the victims of those war criminals as undermining their prosecutions.
D1	D1	D1	And make no mistake, Messrs. Sher and Bloomfield were absolutely clear that they and their organizations would protest vociforously. They would protest in the media, and they would protest in Congress. They would make sure that it is known that the President has introduced legislation that would compromise the prosecutions of Nazis.
D1	D1	D1	On the other hand, they said that if SSA is criticized for making such payments they would engage in whatever steps were necessary to explain to the public, to Members of Congress, and to the media that SSA's policies were sound and that anyone promoting an alternative view would be hurting prosecutions. There is already at least one critical article that has appeared (St. Petersburg Times) and SSA has been contacted by a Tampa CBS affiliate for comment. I think that we can anticipate other critical pieces, and it may be picked up by the national press. Cong. Bunning (R-Ky), chair of the Ways and Means Social Security Subcommittee has requested information about the St. Petersburg story.
D1	D1	D1	Given the foregoing considerations, I think that this is a very difficult issue, but I have to recommend to you that we provide guidance to SSA that the proposal should not go forward, Normally, I would give quite a bit of deference to Justice and SSA for the product of a solid interagency process. Nobody wants to provide benefits to Nazis, ESPECIALLY when some of their victims who are legal immigrants may face benefit cut-offs, but we cannot ignore the absolute conviction of those who we heard from who represent the victims when they say that the President will hinder the prosecutions of Nazis with this proposal.
D1	D1	D1	Dawn agrees with this recommendation based upon her participation in the meeting. Public Liaison agrees.
D0	D0	D0	Let me know what you think. Thanks Elena.
D0	D1	D1	BACKGROUND: The current law is that SSA benefits must be cut off when a final order of deportation is issued against an individual becuase that individual engaged in Nazi persecution or genocide.  The loophole exists, for example, for a Nazi who flees the country without an order of deportation. Under those circumstances, SSA benefits would continue.
D0	D1	D1	Of the 31 living Nazi war criminal who were eligible for benefits and who have left the United  States, only 10 have lost benefits because of the Nazi war criminal provision in current Social Security law. As of March 15, 1997, 18 Nazi war criminals almost (2/3) were being paid Social Security benefits. SSA found other grounds to cut off benefits to two additional Nazi war criminals, but they could return to the Social Security roles and the pay status of another one is temporarily suspended.
T0	T0	T0	Stephen C. Warnath 04/16/97 05:18:53 Record Type: Record To: Elena Kagan/OPD/EOP cc: Subject: Re: SSA benefits and Nazi War Criminals ~
D1	D1	D1	There is not a drop-dead deadline to drop a legislative proposal. However, the urgency of deciding  arises because the subcommittee Chairman & staff have been asking SSA as recently as  yesterday where they are on solving the problem of Nazi's getting paid. SSA has been putting them off saying that they are continuing to work on the issue. There is a technical mark-up, but this proposal doesn't have to be a technical (in fact it may not be eligible to be a technical). It could be offered later as a stand-alone (or alternatively a member of Congress could offer a bill and we could support that if we chose to) so the 23rd is not magical, but SSA is feeling pressure to get back to the subcommittee Chair fairly promptly.
D1	D1	D1	Also pressing is a media inquiry from the Tampa CBS affiliate that SSA has also been holding off for awhile. They want SSA to tell them what it's doing about the problem. SSA anticipates that this may be the beginnning of a lot of bad press about how it provides money for the retirement of Nazis.
D1	D1	D1	This is a no-win situation. We are either going to be criticized for paying retirement to Nazis or we will be criticized because at least several major Jewish organizations will charge us with compromising enforcement. There is going to be critical press whatever the decision is. The straight policy call is probably that we should be able to rely upon the Department of Justice to determine the appropriate enforcement assessment and what will or won't damage prosecutions. And DOJ says they have struck the right balance. However, I don't think that the policy determination can be completely divorced from an assessment of the political overlay on this issue.
D0	D0	D0	Let me know how you want to proceed or if I can get you some more information. If you think it would be helpful, I could set up a meeting between these gentlemen and you (and whoever else you think should be invited) so that you can guage this directly for yourself.
T0	T0	T0	Diana Fortuna Record Type: Record 04/02/98 04:17:19 PM To: Elena Kagan/OPD/EOP, Cynthia A. Rice/OPD/EOP, Jose Cerda III/OPD/EOPL, Leanne A. Shimabukuro/OPD/EOP cc: Andrea Kane/OPD/EOP Subject: Food stamps and prisoners
D0	D1	D1	"Here's what I've learned so far: Under the law, prisoners are not to be included in households in determining food stamp allotments. Last year, after GAO reported that this happens too often, Congress passed a law requiring states to establish ""systems to verify and ensure"" that prisoners aren't counted in households. This can include data matching programs with prisons and/or SSA. The law requires all states to do this by 8/1 /98, although USDA can grant 1-year extensions to states."
D1	D1	D1	However, SSA won't be ready to share federal data with states by August, because it hasn't worked out all the bugs of such a system. States can still meet the requirement if SSA isn't ready, for example by matching data with prisons directly. But SSA has the best data and the law specifically says that states that use SSA data are automatically in compliance. USDA is having a big meeting in 2 weeks with a few states, SSA, and prison people to figure out what kind of system is required. There are also privacy issues.
D1	D1	D1	(FYI, there is a similar push on the dead, although that may not be such good fodder for a radio address. GAO just did a report on food stamps going to the dead, and Lugar is doing a hearing on this April 23. SSA also has good data on the dead, so at the hearing USDA has to say whether SSA and USDA can share data on this.)
T0	T0	T0	Diana Fortuna Record Type: Record 04/09/98 11:26:49 To: Bruce N. Reed/OPD/EOP, Elena Kagan/OPD/EOP cc: Cynthia A. Rice/OPD/EOP, Jose Cerda 111/OPD/EOPL, Leanne A. Shimabukuro/OPD/EOP, Laura Emmett/WHO/EDP Subject: Update on prisoners and benefits
D1	D1	D1	We met yesterday with Rahm, Gene, Barbara Chow, and SSA on a possible radio address on stopping fraud in benefit payments to prisoners. We agreed that there is some potential in announcing that other agencies (USDA, maybe VA and others) will take advantage of SSA's big new database of prisoners to spot prisoners who are getting benefits. We will work with OMB to survey agencies for programs where this might work. SSA notes Shaw is doing an oversight hearing on SSI fraud this month and that there will be a lot of heat from Congress in coming weeks on fraud, so this would let us take the offensive a bit.
T0	T0	T0	EXECUTIVE OFFICE OF THE PRESIDENT OFFICE OF MANAGEMENT AND BUDGET WASHINGTON, DC. 20503 April 15, 1998 MEMORANDUM TO: Rahm Emanuel Gene Sperling THROUGH: Franklin D. Raines FROM: Barbara Chow  Chris Sauer cc: Jack Lew Diana Fortuna Peter Orszag RE: Use of SSA prisoner database for other Federal benefit programs
D0	D0	D0	We have identified some Federal benefit programs which have statutory provisions to reduce or suspend benefits to those incarcerated on a conviction or otherwise institutionalized. This is not a comprehensive list. The entities administering these programs would likely benefit from access to SSA's prisoner database. The following agencies, in our survey of OMB examiners, administer programs with statutory requirements to suspend benefits:
D0	D0	D0	The Department of Agriculture: The Department of Education: The Department of Labor: Food Stamps Pell grants and student loans (Federal Family Education Loan, Federal Direct Loan, and Perkins Loan programs) Federal Employees' Compensation Act (FECA), Unemployment Insurance (UI), Trade Adjustment Assistance (TAA) The Department of Veterans Affairs: VA compensation, pensions and education programs
D0	D0	D0	Some of these programs are State-administered, which could make coordination of timely data matches more difficult.
D1	D1	D1	Recommendation for Executive Memorandum With respect to the four agencies, identified above, with statutory requirements to suspend benefits, an Executive Memorandum on the issue should require the agencies to conduct matches within a specified period of time with the SSA database to identify ineligible recipients on benefit rosters. Additionally, the Memorandum would require the Commissioner of the Social Security Administration to assist the agencies in whatever ways necessary to allow quick, efficient access to the SSA database. Agencies would be required to design a protocol for matches within a specified period of time, for example 90 days, and perform the first batch of matches within a specified period of time, for example six months. Thereafter, the agencies would be required to match as frequently as practicable but no less frequently than annually.
D1	D1	D1	A quick survey of the programs identified above indicates that up to 20,000 prisoners may be receiving benefits improperly. This estimate is highly uncertain and should be verified with the agencies. Savings estimates, sought from the agencies, ranged from negligible amounts from the Education programs to $75 million from the VA programs. These estimates, again, are highly uncertainty, and better savings estimates should be discussed with the agencies.
D1	D1	D1	All other agencies with benefit programs would be directed to explore the potential benefits of conducting such a match and, if they determine beneficial to follow the terms above.
D1	D1	D1	Proposal of additional statutory requirements  In a note to accompany the Memorandum informally, all agencies that do not currently suspend benefits would be directed to review their program requirements concerning payments of benefits to prisoners using the laws related to the Social Security programs as a model.
D1	D1	D1	 agencies should report their findings and recommendations concerning whether additional legislation is appropriate to the Attorney General. The Attorney General shall review recommendations and, if additional legislation is necessary, recommend the agency prepare and submit a legislative proposal to OMB for review.
T0	T0	T0	Diana Fortuna Record Type: Record 03/25/98 04:27:24 PM To: Elena Kagan/OPD/EOP, Jose Cerda III/OPD/EOP, Cynthia A. Rice/OPD/EOP, Paul J. Weinstein Jr./OPD/EOP cc: Laura Emmett/WHO/EOP Subject: FYI on radio address on benefits to prisoners
D1	D1	D1	SSA says Rahm asked Ken Apfel for material on SSA's efforts to stop paying benefits to prisoners, along with ideas for how to expand those efforts to other agencies. Ken sent a copy of his note to Elena and 0MB on the theory that we would have to be involved in any effort to expand this to other agencies in a quick way. Other programs Ken listed that might benefit if SSA shared its prisoner data are food stamps, veterans benefits, and child support enforcement. I'm not sure if DPC should be following up and, if so, who.
T0	T0	T0	March 25, 1998 TO: Bruce Reed Elena Kagan Barbara chow FR: Judy Chesser RE: Curtailing Prisoner Benefits - Saturday Radio Address
D0	D1	D1	Attached is a note and attachments sent by Ken Apfel to Rahm Emmanuel today on the subject of suspension of prisoners' social Security and SSI benefits. Rahm wants to use this issue tor this Saturday's Radio Address.
D0	D1	D1	Please note that the last page of the narrative includes a -suggested Presidential Directive that crosses agency lines.
D0	D0	D0	We are available to help in any way requested, Brian Coyne (358-- 6013) and (358-6030) are the contact points here.
T0	T0	T0	Thanks. cc: Diana Fortuna
D0	D0	D0	SSA PRISONER SUSPENSION PROGRAM Brief History on Prisoner Provisions
D0	D0	D0	Social Security Adminstration Since the Supplemental Security Income (SSI) program's inception in 1974, SSI  eligibility has been prohibited for individuals who are inmates of public institutions  (including prisons) throughout a calendar month.
D0	D0	D0	In 1980, legislation was first enacted requiring SSA to suspend payment to individuals convicted of a felony entitled to Social Security disability insurance benefits. This was expanded in 1983 to cover persons entitled to any Social Security benefits. In February 1995, P.L. 103-387 (the independent agency bill) expanded the classes of affected beneficiaries by including individuals convicted of crimes punishable by more than 1 year imprisonment (regardless of actual sentence imposed) and those found not guilty by reason of insanity or incompetent to stand trial.
D0	D0	D0	In May of 1996, the President submitted legislation to the Congress that was designed  to give SSA the authority to operate an incentive payment program, through which prison and jail facilities would be paid an incentive for providing information leading to the suspension of SSI benefits to inmates, Under the President's proposal, when a  match of prisoner data against SSI data is made and the Information leads to a subsequent suspension of SSI benefits, the facility would be eligible to receive a payment from SSA of $400 or $200 depending on the timeliness of the report. In August of 1996, Congress adopted the President's proposal as part of P.L. 104-193.
D0	D0	D0	-Other Federal Agencies Some Federal agencies that administer Federal benefit programs operate under laws that require them to suspend benefit payments to individuals while they are in prison. For example, recently enacted Welfare Reform legislation requires the Department of Agriculture to review its food stamp rolls to ensure that incarcerated individuals are not included in monthly food stamp allotments. The Department of Veterans' Affairs, in certain instances, is required to suspend payments to beneficiaries who are in jail. On the other hand, the Railroad Retirement Board, for example. does not suspend benefits to eligible individuals who are incarcerated. Many agencies, including some of those mentioned above, and the Office of Child Support Enforcement, within the Department of Health and Human Services, also need to obtain prisoner information.
D0	D1	D1	Focus On Problems When the President took office, there was a lot of work that needed ta be done to establish an efficient and effeetlve prisoner suspension operation within the Social Security Administration. We found that many prison officials were not aware of the statutory provision requiring the suspension of Social Security and SSI payments to inmates.  In addition, there was no formal process for obtaining this Information from the facilities. Many agreements were informal, ad hoc, which made them difficult to administer and control.
D0	D1	D1	Because the facilities were not aware of the requirements, many reported only once or twice a year to SSA, often the Information was Incomplete and reported manually. The prison officials viewed the requirement as another unfunded mandate. Additionally, some correctional institutions are reluctant to enter into agreements with SSA because of the potential cost to them when Incarcerated individuals lose their Medicare or Medicaid eligibility
D0	D1	D1	There were serious limitations in SSA's prisoner suspension program. The internal processes were fragmented and lacked adequate controls and most tasks were manual. This resulted in the inability to stop payments to prisoners in a timely manner. Even when agreements were in place, SSA lacked a method for monitoring the facilities' compliance.
D0	D1	D1	Moreover across the Federal govemment, there has been no consistent effort for appropriately suspending payments to incarcerated individuals or data sharing  of prisoner information among agencies. Because of the numerous Federal and State statutes that govern the redisclosure of prisoner information, Federal agencies are hindered from sharing prisoner information.
D0	D1	D1	RESULTS TO DATE Under this Administration, SSA initiated an aggressive course of action that has resulted in significant improvements in the prisoner suspension process. Over the past few years, SSA has completed a major initiative to contact and establish agreements with all correctional facilities across the United States. As a result of this, SSA has agreements with the Federal Bureau of Prisons, all State prisons and the 25 largest local jail systems to provide us prisoner data. In addition, the Agency has agreements with over 3,500 local jails. SSA has worked with Governors, heads of correctional institutions, correctional associations and similar stakeholders to obtain their help and support in providing prisoner data on a regular basis. The cooperation of State and local correctional administrators is critical to the suspension process. SSA has developed an excellent working relationship with these administrators and the associations that represent them.
D0	D1	D1	As a result of these efforts, prisons and jails representing over 99 percent of the nation’s inmate population are reporting the names and Social Security numbers of incarcerated individuals to SSA. Because of our aggressive efforts to obtain information on prisoners, who are not eligible for benefits, well over 100,000 prisoners had their benefits suspended during 1995 and 1996 alone. For the period 1995-2001, our actions will result in the suspension of payments of nearly $3.5 billion. Programs such aa Social Security and Supplemental Security Income need to be protected to ensure! that only those who are eliglble for benefits are receiving them, and we are proud of the significant savings we have achieved.
D0	D0	D0	As noted earlier, there is a need to address the sharing of prisoner information among Federal agencies. Officials from the Food Stamp Program have recently contacted SSA for prisoner information. There needs to be a coordinated effort within the Federal government regarding the sharing of information about incarcerated individuals. This will ensure that all provisions precluding benefits to incarcerated individuals are enforced. In addition, there needs to be a greater recognition of the medical costs associated with the prisoner population particularly those costs associated with aging and addiction.
D0	D1	D1	NEXT STEPS NEEDED: Although we have had successes, more remains to be done. The President is therefore directing that:
D1	D1	D1	The Director of the Office of Management and Budget analyze the consistency of Federal policy with regard to the eligibility for benefits of individuals in prison and make recommendations for any legislative changes that may be necessary or appropriate. The Commissioner of Social Security develop a set of plans and proposals to share prisoner data that SSA obtains from prison administrators with other Federal agencies that need it in order to further ensure that prisoners are not receiving any Federal benefit for which they are not eligible.
D1	D1	D1	The Attorney General explore how to improve the sharing of data from the Federal prison system with other Federal agencies that need this Information in order to further ensure that prisoners are not receiving any Federal benefit for which they are not eligible.
D1	D1	D1	The Secretary of Health and Human Services examine the health care implications of providing benefits to incarcerated Individuals. I am also asking Secretary Shalala to look Into the Office of Child Support Enforcement's need to obtain prisoner information to locate missing parents.
T0	T0	T0	Diana Fortuna Record Type: Record 03/25/98 04:27:24 PM To: Elena Kagan/OPD/EOP, Jose Cerda III/OPD/EOP, Cynthia A. Rice/OPD/EOP, Paul J. Weinstein Jr./OPD/EOP cc: Laura Emmett/WHO/EDP Subject: FYI on radio address on benefits to prisoners
D1	D1	D1	SSA says Rahm asked Ken Apfel for material on SSA's efforts to stop paying benefits to prisoners, along with ideas for how to expand those efforts to other agencies. Ken sent a copy of his note to Elena and OMB on the theory that we would have to be involved in any effort to expand this to other agencies in a quick way. Other programs Ken listed that might benefit if SSA shared its prisoner data are food stamps, veterans benefits, and child support enforcement. I'm not sure if DPC should be following up and, if so, who.
T0	T0	T0	EXECUTIVE OFFICE OF THE PRESIDENT OFFICE OF NATIONAL DRUG CONTROL POLICY Washington, D. C. 20503 March 31, 1998
D0	D0	D0	Dear Mr. President: Since joining your Cabinet two years ago, we have made substantial progress in combating the threat of illegal drugs to the United States and its citizens.  Your overall support, guidance, and personal presence on this issue has played a major role in these achievements.
D0	D1	D1	In the coming months, ONDCP has four significant initiatives that we believe would Benefit greatly from your participation, namely:
D1	D1	D1	"• The National ""Rollout of the Youth Media Campaign: In early July, we will move from the 12 city pilot phase of the Youth Anti-Drug Media Campaign into a national campaign (phase II). This expansion will bring our ads to every city and town across the nation. Already, the 12 city phase is showing results: anti-drug coalitions, whose phone numbers appear on the ads, report two to three times as many calls as received prior to the campaign; and, our buying service reports an unprecedented 100 percent match ratio of ad time to PSA time from media outlets. We expect to see the same types of results this time nationwide -- come July. Your participation in a national rollout event would increase the campaign's visibility, helping it to get off to a strong start."
D1	D1	D1	• United Nations General Assembly Special Session (UNGASS): This June's UNGASS will concern efforts to address illegal drug use. The political declaration and other deliverables being developed for the UNGASS make substantial steps forward in reinforcing the international commitment against drugs. A number of heads of state (including France, Brazil, South Africa, and Mexico) have already committed to attend the session. Your involvement would greatly increase the level of participation and the magnitude of the session. A speech at UNGASS would afford you the opportunity to give a major policy address establishing a broad vision and setting a strong agenda for how the international community must work together to reduce the transnational threat of drugs.
D1	D1	D1	• The Drug-Free Communities Program Rollout: The membership of the Commission on Drug-Free Communities is being vetted and will soon be set for release to the public (a decision memo has been prepared for your signature). This program, which over the next five years will create I 0,000 new community anti-drug coalitions across the nation, while strengthening the existing 4,000 coalitions, will empower countless Americans to fight drug use at the grassroots level. Your participation in announcing the members and at the inaugural meeting of the commission would send a strong signal to the American people to get involved in this effort.
D1	D1	D1	• President's Drug Policy Cabinet (PDPC) Meeting: There are a number of key drug policy issues now percolating that would substantially benefit from discussion within the PDPC: One of the most pressing issues deals with focusing on real results and measuring our success. In keeping with the Vice President's reinventing government initiative, the 1998 Strategy sets out a performance measurement system to track the ten-year Strategy. However, substantial Congressional pressure exists for more immediate interim markers, which could cause a legislative response. ONDCP believes that we must proactively craft annual markers that are realistic, achievable, and flexible. Your leadership is necessary to hep the PDPC address this need for greater efficacy and accountability).  Similarly, a series of other issues, including UNGASS, the Southwest border, and restructuring the counter-drug intelligence system, also would benefit from discussions within the PDPC. We are at a critical juncture involving major drug policy initiatives that promise breakthroughs in bringing down drug use in America. A PDPC meeting is vital to ensure unity of effort as we move ahead.
D0	D0	D0	These events offer an important opportunity to show your hands-on commitment and leadership in the fight against drugs. Each of these events highlights substantive progress with respect to an important counter-drug initiative. By your involvement we can continue to raise the awareness of the American people that drugs present a serious threat to the nation, and that this Administration is working hard under your leadership to reduce that threat by half. Imagine, by way of comparison, the impact to the nation of halving the number of auto or cancer fatalities, or teen pregnancy or illiteracy rates.
D0	D0	D0	We will coordinate these events closely with your staff and do whatever possible in order to facilitate your participation in these four initiatives. Look forward to your thoughts and guidance.
T0	T0	T0	Very respectfully, Barry R. McCaffrey Director
T0	T0	T0	The President of the United States The White House Washington, D.C.
